"year","age","status","education","jobclass","insurance","wage"
2004,32,"married","2.highschool","IT","yes",104.921506533664
2008,48,"married","2.highschool","industrial","yes",107.903923866877
2008,37,"never married","5.phd","IT","no",182.020620963513
2006,20,"never married","3.bachelor","IT","no",75.0431540173516
2004,32,"married","2.highschool","IT","no",61.1875264339915
2004,40,"never married","2.highschool","industrial","yes",85.3839403789827
2004,48,"married","3.bachelor","IT","yes",123.823733834101
2005,43,"married","4.master","IT","yes",176.989650489877
2009,56,"married","5.phd","IT","yes",118.884359339886
2003,55,"married","5.phd","IT","no",268.266292012557
2008,38,"never married","2.highschool","industrial","yes",89.4924795180001
2006,52,"married","2.highschool","industrial","yes",92.8958447894966
2003,40,"married","5.phd","IT","no",127.115743812184
2005,29,"married","5.phd","IT","yes",115.375038556391
2007,45,"married","4.master","IT","yes",130.983694295002
2003,39,"married","1.primary","industrial","no",68.7480877337669
2005,50,"married","4.master","industrial","yes",182.020620963513
2003,50,"married","5.phd","IT","yes",143.808556824369
2004,57,"married","5.phd","IT","yes",134.705375118879
2003,30,"married","2.highschool","industrial","no",63.1888610037461
2005,56,"divorced","3.bachelor","IT","yes",75.3556793180091
2008,43,"married","5.phd","IT","yes",176.990675361059
2004,43,"married","4.master","IT","yes",104.921506533664
2005,67,"married","3.bachelor","IT","yes",123.089699847943
2005,50,"married","2.highschool","IT","yes",111.720849360989
2005,49,"married","3.bachelor","IT","yes",111.720849360989
2004,50,"married","2.highschool","industrial","yes",87.9810327856054
2004,59,"married","4.master","IT","yes",144.210761166057
2007,51,"married","3.bachelor","industrial","yes",117.146816914805
2005,39,"married","2.highschool","industrial","yes",78.3924668009837
2009,54,"married","3.bachelor","industrial","yes",99.6894636984864
2004,55,"married","3.bachelor","IT","yes",123.089699847943
2005,45,"married","3.bachelor","industrial","no",127.115743812184
2003,54,"married","3.bachelor","IT","yes",139.00340805947
2008,23,"never married","2.highschool","industrial","yes",127.115743812184
2003,74,"widowed","4.master","IT","no",70.4760196469445
2005,52,"married","2.highschool","industrial","no",109.833985642199
2005,25,"never married","2.highschool","industrial","no",70.8150386167557
2008,45,"never married","1.primary","industrial","no",70.4760196469445
2004,37,"married","3.bachelor","IT","yes",176.989650489877
2005,55,"married","3.bachelor","industrial","yes",113.567089569751
2004,25,"never married","1.primary","industrial","yes",82.6796372966372
2008,66,"married","4.master","industrial","yes",148.413159102577
2007,47,"never married","4.master","IT","yes",161.222495456794
2005,36,"married","4.master","industrial","yes",127.115743812184
2004,63,"married","2.highschool","IT","yes",134.705375118879
2003,44,"married","4.master","industrial","yes",160.642475408263
2009,37,"married","5.phd","IT","yes",267.901086855275
2006,32,"never married","4.master","industrial","yes",104.921506533664
2004,43,"married","3.bachelor","IT","yes",134.705375118879
2009,37,"married","4.master","IT","yes",123.089699847943
2009,26,"never married","2.highschool","industrial","no",66.9616443217359
2004,39,"married","3.bachelor","IT","yes",91.6992261117042
2008,45,"married","5.phd","IT","yes",160.642475408263
2009,40,"never married","4.master","industrial","yes",136.876367635184
2006,51,"married","5.phd","IT","yes",153.457515308961
2009,52,"married","2.highschool","industrial","no",61.1875264339915
2007,43,"married","2.highschool","industrial","yes",65.1108537153447
2005,52,"married","4.master","industrial","yes",114.475713290347
2005,50,"never married","5.phd","IT","yes",182.020620963513
2005,54,"married","4.master","IT","no",114.475713290347
2004,28,"married","2.highschool","industrial","yes",97.4932940453934
2003,28,"married","2.highschool","industrial","yes",136.876367635184
2005,26,"never married","4.master","IT","no",97.4932940453934
2009,45,"divorced","2.highschool","industrial","yes",81.2832532842527
2003,34,"divorced","2.highschool","IT","no",73.7757432746946
2006,73,"married","2.highschool","IT","yes",118.884359339886
2009,31,"never married","2.highschool","industrial","yes",113.567089569751
2005,29,"never married","3.bachelor","industrial","yes",90.4819133566401
2008,40,"married","5.phd","IT","yes",160.642475408263
2003,38,"married","5.phd","IT","yes",179.528092196451
2004,42,"married","3.bachelor","industrial","yes",147.766776237856
2007,50,"married","2.highschool","IT","yes",87.9810327856054
2008,51,"married","2.highschool","industrial","yes",59.0328548279404
2009,40,"separated","2.highschool","IT","yes",107.316063157849
2008,25,"never married","4.master","IT","no",49.5553381215227
2009,47,"divorced","4.master","industrial","yes",144.47808766541
2009,27,"married","3.bachelor","IT","yes",81.2832532842527
2003,53,"divorced","4.master","industrial","no",81.6352686511494
2004,67,"married","1.primary","IT","yes",87.9810327856054
2008,40,"married","4.master","IT","yes",130.982177377461
2003,44,"married","4.master","industrial","yes",87.9810327856054
2004,33,"never married","1.primary","industrial","no",81.2832532842527
2004,29,"never married","3.bachelor","industrial","yes",89.2428846644714
2003,32,"never married","5.phd","IT","yes",114.113394510116
2009,27,"never married","2.highschool","IT","yes",104.921506533664
2003,40,"married","2.highschool","IT","yes",112.6488963421
2008,36,"divorced","2.highschool","IT","no",56.9055391446732
2003,48,"never married","2.highschool","IT","yes",87.9810327856054
2004,56,"married","3.bachelor","IT","yes",118.884359339886
2004,24,"married","1.primary","industrial","no",127.115743812184
2006,53,"married","5.phd","industrial","yes",134.705375118879
2008,34,"married","2.highschool","industrial","no",107.903923866877
2007,61,"married","3.bachelor","IT","no",281.745970551857
2004,38,"married","2.highschool","industrial","no",48.185650217039
2007,55,"widowed","4.master","industrial","yes",127.115743812184
2005,70,"married","4.master","IT","no",50.3540016352083
2003,24,"never married","2.highschool","industrial","yes",81.2832532842527
2006,22,"separated","1.primary","industrial","no",75.0431540173516
2007,38,"divorced","4.master","IT","yes",104.921506533664
2004,29,"married","3.bachelor","industrial","no",79.8549003093467
2006,30,"married","3.bachelor","IT","yes",130.982177377461
2007,38,"married","5.phd","IT","yes",171.765132627508
2007,49,"separated","3.bachelor","IT","yes",97.4932940453934
2009,71,"married","2.highschool","industrial","yes",98.5993438603892
2005,32,"married","2.highschool","industrial","no",84.0459576539924
2003,40,"married","5.phd","IT","yes",299.262976763971
2004,32,"married","2.highschool","IT","yes",70.8150386167557
2006,33,"never married","3.bachelor","IT","yes",82.6796372966372
2003,40,"married","2.highschool","industrial","yes",73.7757432746946
2005,25,"never married","2.highschool","IT","yes",77.4976813877358
2003,36,"separated","3.bachelor","IT","no",91.6992261117042
2003,46,"married","2.highschool","industrial","no",141.77517233318
2009,59,"married","5.phd","IT","no",93.7216739620469
2003,49,"never married","5.phd","industrial","no",143.134940811134
2005,41,"married","3.bachelor","industrial","yes",91.6992261117042
2007,42,"married","5.phd","IT","yes",130.982177377461
2009,59,"married","3.bachelor","IT","no",87.9810327856054
2004,27,"never married","1.primary","industrial","no",76.4884433977402
2006,30,"married","2.highschool","industrial","no",71.6867436659172
2005,54,"married","2.highschool","IT","yes",87.9810327856054
2005,31,"never married","5.phd","IT","yes",80.5731997057359
2007,34,"married","5.phd","IT","yes",163.515863976238
2007,47,"married","2.highschool","industrial","yes",107.903923866877
2003,40,"married","5.phd","IT","yes",133.232350826567
2007,29,"never married","2.highschool","industrial","no",73.7757432746946
2003,58,"married","1.primary","industrial","yes",87.9810327856054
2006,41,"married","2.highschool","industrial","yes",119.013345237399
2004,56,"married","2.highschool","IT","yes",102.127000914639
2008,52,"married","2.highschool","industrial","yes",136.876367635184
2003,53,"married","3.bachelor","industrial","yes",118.884359339886
2003,37,"divorced","2.highschool","IT","yes",65.1108537153447
2009,30,"never married","3.bachelor","industrial","no",94.0727147457005
2004,35,"married","2.highschool","IT","yes",138.299126920883
2006,40,"married","4.master","industrial","yes",118.884359339886
2007,54,"married","2.highschool","industrial","no",79.8549003093467
2007,22,"never married","4.master","IT","yes",63.1888610037461
2005,37,"married","5.phd","IT","yes",134.705375118879
2005,39,"married","2.highschool","industrial","no",295.991249982471
2009,62,"married","2.highschool","IT","yes",109.833985642199
2007,47,"married","3.bachelor","IT","yes",104.921506533664
2003,51,"married","5.phd","industrial","yes",148.413159102577
2006,47,"divorced","2.highschool","industrial","yes",99.6894636984864
2003,28,"never married","4.master","industrial","yes",118.884359339886
2005,65,"married","2.highschool","industrial","yes",95.6888119067371
2005,42,"married","2.highschool","IT","yes",114.475713290347
2007,58,"married","2.highschool","industrial","yes",104.921506533664
2007,32,"married","3.bachelor","IT","yes",101.82435207568
2003,34,"married","5.phd","IT","yes",146.462838515063
2007,49,"married","2.highschool","IT","no",79.8549003093467
2008,39,"married","5.phd","IT","yes",145.143601176911
2008,44,"married","4.master","industrial","yes",76.4058510654515
2009,38,"never married","3.bachelor","industrial","no",84.0459576539924
2008,48,"married","5.phd","IT","yes",115.375038556391
2006,47,"married","2.highschool","industrial","yes",105.927810775063
2009,40,"married","1.primary","industrial","no",72.1504556815713
2005,27,"separated","1.primary","industrial","yes",79.8549003093467
2004,42,"married","4.master","IT","yes",103.90247060316
2004,30,"divorced","2.highschool","industrial","yes",88.9923771888426
2007,31,"married","5.phd","IT","yes",99.6894636984864
2007,29,"married","4.master","IT","yes",112.6488963421
2006,53,"divorced","5.phd","industrial","yes",138.299126920883
2009,37,"married","1.primary","industrial","no",68.7480877337669
2007,48,"married","3.bachelor","IT","no",109.315320019967
2009,56,"divorced","5.phd","IT","yes",148.413159102577
2003,44,"married","3.bachelor","industrial","yes",99.6894636984864
2004,63,"married","4.master","IT","yes",118.019753340006
2003,25,"married","4.master","industrial","yes",65.1108537153447
2003,31,"married","4.master","IT","no",94.0727147457005
2003,51,"married","2.highschool","industrial","yes",98.5993438603892
2007,25,"never married","2.highschool","industrial","yes",87.9810327856054
2007,50,"married","3.bachelor","IT","yes",99.6894636984864
2006,34,"married","2.highschool","industrial","no",108.874525834712
2004,20,"never married","3.bachelor","industrial","yes",82.6796372966372
2007,30,"never married","2.highschool","IT","yes",89.4924795180001
2009,40,"married","3.bachelor","industrial","yes",97.4932940453934
2006,34,"married","2.highschool","industrial","no",56.9055391446732
2004,57,"married","2.highschool","IT","yes",65.1108537153447
2007,42,"married","2.highschool","IT","yes",89.4924795180001
2003,30,"never married","3.bachelor","industrial","no",84.0459576539924
2003,37,"never married","3.bachelor","industrial","yes",94.0727147457005
2008,50,"married","2.highschool","industrial","yes",85.3839403789827
2009,26,"never married","3.bachelor","industrial","yes",78.3924668009837
2007,59,"married","2.highschool","IT","yes",160.409701962289
2003,29,"never married","3.bachelor","industrial","yes",132.860765311572
2009,22,"never married","2.highschool","IT","no",87.9810327856054
2005,54,"married","2.highschool","industrial","yes",158.173662250538
2003,46,"married","2.highschool","industrial","yes",118.884359339886
2008,51,"married","2.highschool","IT","yes",101.402052302992
2006,35,"never married","3.bachelor","industrial","no",59.0970640815891
2007,49,"married","2.highschool","IT","no",85.3839403789827
2003,53,"married","2.highschool","industrial","yes",87.9810327856054
2009,61,"married","3.bachelor","industrial","yes",160.642475408263
2007,40,"married","1.primary","IT","no",70.4760196469445
2003,52,"married","1.primary","IT","no",47.7477845118713
2005,40,"married","4.master","industrial","yes",130.982177377461
2003,56,"married","1.primary","IT","yes",85.3839403789827
2008,39,"married","2.highschool","IT","no",99.6894636984864
2007,30,"married","2.highschool","industrial","yes",93.8786834850373
2003,58,"married","3.bachelor","industrial","yes",130.982177377461
2007,33,"married","5.phd","IT","yes",167.981128202758
2007,51,"married","5.phd","IT","yes",126.085057289999
2008,32,"never married","4.master","IT","yes",148.413159102577
